tconst,originalTitle,startYear,genre,averageRating,numVotes,primaryName,parental_advisor,duree,resume,genres,themaScore
tt7221896,Cumali Ceber: Allah Seni Alsin,2017,,1.0,38905,Gökhan Gök,,100.0,Cumali Ceber goes to a vacation with his children.,['Comedy'],0.0
tt7222072,Whitefolks,2017,,6.8,31,Gideon Sara,,101.0,The fears and consequences of the con life are explored when Two Con-Artist from the Southside of Chicago Hustle the Russian Mafia. Their street skills are put to the test when they are ...                ,['Crime'],0.0
tt7222228,Wake Up,2019,,3.0,327,Joe W Nowland,Not Rated,92.0,"A man wakes in a hospital bed with no recollection of who he is, and learns that he's wanted by the police for committing a series of murders.","['Horror', 'Thriller']",0.0
tt7222304,Immortal Fist: The Legend of Wing Chun,2017,,5.4,857,Lon Beyer,Not Rated,72.0,"Kaya Cohen, abandoned as a baby and raised by her foster mom, learns she is the last remaining descendant of the Wing Chun bloodline.",['Action'],0.0
tt7222454,Robert Walser,1978,,8.4,6,Hans Helmut Klaus Schoenherr,,90.0,        ,['Documentary'],0.0
tt7222552,Sparring,2017,,6.4,633,Samuel Jouy,Tous publics,95.0,"Steve Landry, an aging boxer with more losses than wins, accepts to become a sparring partner for an emerging champion in a last-ditch attempt to stay relevant.","['Drama', 'Sport']",0.0
tt7222590,Keep Smiling!,2004,,8.0,5,Askolds Saulitis,,,,['Documentary'],0.0
tt9220964,Astonas Zvaigznes,2017,,7.8,20,Askolds Saulitis,,101.0,"Historical and chronological depiction of how formed the first volunteer Latvian Riflemen battalions and their battles in World War 1, Latvian war of independence and Russian civil war.","['Documentary', 'History', 'War']",0.0
tt7222616,President; Actor of Cinema,2017,,6.9,109,Mohammadreza Booruni,,75.0,"Gorbachev believed that it was impossible to achieve a successful economy until the tensions of the Soviet Union continued with the Western countries, and especially the US, so that their ...                ","['Documentary', 'History']",0.0
tt7222944,Aa Eradu Varshagalu,2017,,8.1,18,B. Madhusudhan,Not Rated,126.0,A couple who struggle to keep their relationship under wraps are forced to deal with situations where their bond gets exposed and changes are bound to occur.,"['Drama', 'Romance']",0.0
tt7223050,Kuang shou,2017,,5.6,652,Jonathan Li,,101.0,"Reckless police inspector Tung (Zhang Jin) is on a mission to crack down on criminal Shing's (Shawn Yue) gold smuggling scheme, yet fails to arrest him. As Tung continues his manhunt, he ...                ","['Action', 'Adventure', 'Crime']",0.0
tt7223138,Menantico Blues,2019,,6.7,8,Ricky Whitehead,,84.0,"Local interviews recall bizarre sightings in South Jersey during the 1970s and more reported decades later, including a gruesome tale from a group of friends deer hunting near the Menantico Ponds in December of 1995.","['Comedy', 'Crime', 'Horror']",0.0
tt7223270,Something Quite Peculiar: The Life and Times of Steve Kilbey,2017,,9.2,10,Mike Brook,,85.0,        ,['Documentary'],0.0
tt7224328,Faust Sonnengesang,2011,,8.2,19,Werner Fritsch,,180.0,"Mephisto, associated with the more apocalyptic nightmares and Walpurgis Night visions, and Mephista appear in multiple guise, speak with ever different voices, help memorizing those moments...                ",['Drama'],0.0
tt7362524,Das sind die Gewitter in der Natur,1988,,8.8,5,Werner Fritsch,,86.0,        ,['Documentary'],0.0
tt7224452,After 5 Thirty,2017,,6.6,19,Obada Al Baghdadi,,,,['Documentary'],0.0
tt7224496,Los Versos del Olvido,2017,,6.5,637,Alireza Khatami,TV-MA,92.0,"When the elderly caretaker of a remote morgue discovers the body of a young woman killed during a protest, he embarks on a magical odyssey to give her a proper burial before the militia returns.",['Drama'],0.0
tt7224724,Snow the Snow Wite Film,2016,,6.8,6,Thomas Knight Reign,,,,['Sci-Fi'],0.0
tt7225360,Lanet: Ervah Cinleri,2017,,4.9,62,Teoman Gündüz,,79.0,        ,"['Horror', 'Thriller']",0.0
tt7225434,Kaaviyyan,2019,,3.5,209,Sarathy,,109.0,"While in the US for training, Tamil Nadu cop Ahkilan bumps into his ex and together they track down a serial killer who has kidnapped an Indian girl.",['Thriller'],0.0
tt7225648,The Song Keepers,2017,,8.1,66,Naina Sen,,84.0,An Aboriginal Women's Choir travels to Germany to perform German hymns in their traditional language.,"['Documentary', 'Music']",0.0
tt7225716,Play This,2018,,5.6,22,Sourabh Shrivastav,,110.0,        ,['Drama'],0.0
tt7226254,Election Night,2021,,5.8,22,Neil Monaghan,,,,"['Horror', 'Thriller']",0.0
tt7226808,Ruth Weiss: the Beat Goddess,2019,,8.3,16,Melody C. Miller,,,,['Documentary'],0.0
tt7234530,California's Forgotten Children,2018,,9.4,12,Melody C. Miller,,,,['Documentary'],0.0
tt7227786,Animalium,2017,,7.2,12,Fatima Hye,,48.0,Two brothers on a road trip through Texas discuss the morality of killing and ponder our place in the natural world.,['Drama'],0.0
tt8708174,Abortifacient,2020,,7.6,10,Fatima Hye,,84.0,"A genre-bending 'operatic cinema' featuring 18 classical music pieces, this psychological horror feature tells the story of a young couple that has issues when confronted with an unexpected...                ","['Drama', 'Fantasy', 'Horror']",0.0
tt7227806,Palace,2018,,7.2,25,Andrew Paul Davis,,,,['Drama'],0.0
tt7227928,China's Forgotten Daughters,2018,,6.2,5,Vincent Du,,70.0,"China's Forgotten Daughters tells an intimate story of one woman's journey that questions traditional notions of family and identity, revealing the wounds that tear at the heart of Chinese society in the aftermath of the one-child policy.",['Documentary'],0.0
tt7228086,G.J. Ramstedtin maailma,2018,,7.4,87,Niklas Kullström,,86.0,"A journey through Mongolia, Japan, China and South Korea, narrated by the journals of Finnish linguist, diplomat and journeyman G.J. Ramstedt (1873-1950).","['Documentary', 'History']",0.0
tt7228086,G.J. Ramstedtin maailma,2018,,7.4,87,Martti Kaartinen,,86.0,"A journey through Mongolia, Japan, China and South Korea, narrated by the journals of Finnish linguist, diplomat and journeyman G.J. Ramstedt (1873-1950).","['Documentary', 'History']",0.0
tt7228134,Yellow,2017,,5.3,619,Mostafa Taghizadeh,R,94.0,"Two young soldiers, Bartle (21) and Murph (18) navigate the terrors of the Iraq war under the command of the older, troubled Sergeant Sterling. All the while, Bartle is tortured by a promise he made to Murph's mother before their deployment.",['Drama'],0.0
tt7228142,"Oskar - Gehen, wenn's am Schönsten ist",2018,,4.3,10,Thomas Schwedler,,93.0,Bookstore-keeper Oskar receives bad news: he only has four weeks to live. Now he needs to decide how to spend them.,"['Comedy', 'Romance']",0.0
tt7228180,The Syrian Patient,2017,,8.3,20,Racheli Schwartz,,55.0,"Reality surpasses the imagination in this documentary that allows a look at the Syrian wounded and the Israeli doctors at a hospital in Israel, where enemies become connected, A ray of optimistic light in a harsh reality.",['Documentary'],0.0
tt7228498,Chattogram Astragar Lunthan,1980,,7.1,7,Nirmal Chowdhury,Not Rated,127.0,Chattagram Astragar Lunthan is a social political drama that is based on the historical battle for India's independence with focus on the Bengal and the revolt in Chattagram. The movie ...                ,['War'],0.0
tt7228618,Katharsis,2018,,1.6,15,Theo Hoffman,,70.0,You will never know what the time will bring to you and your victims.,"['Drama', 'Horror']",0.0
tt7228676,How Funny,2016,,3.1,16,Nilu Doma Sherpa,,138.0,When Heera (Nisha Adhikari) goes missing and Police Inspector Rai (Dayahang Rai) is having difficulties in discovering her whereabouts. he then hires village girls Pushpa (Priyanka Karki) ...                ,"['Comedy', 'Drama']",0.0
tt7228744,Sac Dep Ngan Can,2017,,5.5,58,James Ngo,,95.0,"A talented but obese girl, who ghost-sings for a not-so-talented pop star, undergoes extensive plastic surgery to become a slender beauty with a new identity.","['Comedy', 'Drama', 'Music']",0.0
tt7228822,Doi cho ta bao lan doi muoi,2017,,5.6,28,Van Anh,,83.0,        ,"['Comedy', 'Romance']",0.0
tt7229056,Bhairav,2015,,4.6,28,Nikhil Upreti,,138.0,        ,['Drama'],0.0
tt7229916,Silsila,2009,,6.3,8,Rajendra Uprety,,,,['Drama'],0.0
tt7230016,Empty Metal,2018,,5.8,98,Bayley Sweitzer,,85.0,"A punk band is ensnared in a murder plot by an indigenous family whose mother communicates telepathically with her meditation companions, a Rastafarian hacker and a Buddhist whose son is a ...                ",['Thriller'],0.0
tt7230148,All You Can Eat Buddha,2017,,5.8,357,Ian Lagarde,,85.0,"At the Palacio, an all-inclusive resort in the Caribbean, Mike's arrival complicates the normal flow of operations. His voracious appetite, mysterious magnetism and unexpected miracles ...                ","['Comedy', 'Drama', 'Fantasy']",0.0
tt7230318,#babynymph,2016,,6.1,42,Aldo Pedrosa,,80.0,"'#babynymph' is the definitive portrait of this generation, who believes that happiness only exists if it is shared on the web.","['Drama', 'Thriller']",0.0
tt7230362,Naakaa,2017,,6.3,23,Amit Shrestha,,138.0,"A Tibetan girl Sonam (Thinley Lhamo), who wants to escape to the Dharmashala, India through Nepal to meet her family.","['Crime', 'Drama']",0.0
tt7230370,Camp Twilight,2020,,4.1,96,Brandon Amelotte,TV-MA,93.0,"After discovering they are at risk of failing to graduate, 6 students agree to a weekend camping trip for extra credit. Lead by their teachers, Ms. Bloom and Mr. Warner, the students arrive...                ","['Comedy', 'Horror']",0.0
tt7230476,Pela Janela,2017,,6.5,161,Caroline Leone,,87.0,"Rosalia is a 65-year-old worker who dedicated her life to work in a reactor factory on the outskirts of São Paulo. One day, she is fired, and comforted by her brother José. He decides to take her on a car trip to Buenos Aires.",['Drama'],0.0
tt7230876,One Life to Give,2018,,8.2,16,Benji Dunaief,,85.0,"In the early days of the American Revolution, two best friends find themselves forced to make an impossible decision. This is the story of how one friendship can alter the course of human events.",['History'],0.0
tt7231560,Spielmacher,2018,,6.0,695,Timon Modersohn,,99.0,"Just released from prison, ex-Footballer Ivo gets tangled up in making his way in the world of rigged sports betting and finding love with the mother of his protege player.","['Crime', 'Drama', 'Sport']",0.0
tt7231776,Runner,2018,,4.8,63,Brian George Randles,PG-13,143.0,"Young hero Thomas embarks on a mission to find a cure for a deadly disease known as ""The Flare"".",['Drama'],0.0
tt7232394,Il se passe quelque chose,2018,,5.5,36,Anne Alix,,101.0,"Avignon. Irma, who doesn't seem to find her place in the world crosses paths with Dolores, a free and uninhibited woman who is in a mission to write a gay-friendly travel guide on a forgotten area in Provence.",['Drama'],0.0
tt7232860,Xin li zui,2017,,4.8,158,Dongshen Xie,,110.0,A top student of criminal psychology helps criminal police team to crack a serial murder case.,"['Action', 'Crime', 'Drama']",0.0
tt7232872,Layers of Lies,2022,,7.1,9,Ramin Sohrab,,90.0,"An ex-fireman returns to his home country Iran after a decade-long absence, only to have his old enemy resurface and steal away what he treasures most - and now he'll stop at nothing to exact revenge.","['Action', 'Drama']",0.0
tt7233106,The Amaranth,2018,,5.5,459,Albert Chi,,88.0,"Lily and Richard move to a luxurious and cult-like community, where Lily becomes unsettled by the transformation she observes in her older husband and in her own physiology, leading her to wonder if there's something more sinister at play.","['Drama', 'Mystery', 'Thriller']",0.0
tt7233220,Waste,2019,,8.5,16,Dominic Ryan,,24.0,"One day out of boredom, Tanaka decided to give her classmates nicknames based on their quirks. Her friend Sakuchi became ""Ota"" for her nerdy interests, and her other friend Saginomiya ...                ",['Drama'],0.0
tt7235038,Boo!,2018,,3.5,1238,Luke Jaden,,91.0,A torn suburban family refuses to heed the warning of an innocent prank left upon them which causes an unknown supernatural force to wreak havoc.,"['Drama', 'Horror', 'Mystery']",0.0
tt8900984,"Dark, Deadly & Dreadful",2018,,5.1,335,Luke Jaden,,87.0,A horror anthology film compiled from Fun Size Horror's community of filmmakers. Featuring short films from around the world showcasing the greatest up-and-coming names in genre filmmaking.,['Horror'],0.0
tt7235502,The Akron Holy War,2017,,7.7,82,Anthony Fanelli,PG,94.0,"The Akron Holy War chronicles the storied high school football rivalry between two Akron, Ohio parochial powerhouses and the city that embraces them. Documenting nearly 60 years of history,...                ","['Action', 'Documentary', 'Sport']",0.0
tt7235666,No Witnesses,2021,,3.2,98,Robert Roworth,TV-MA,101.0,"One brutal home invasion, five murders, two detectives and No Witnesses.",['Crime'],0.0
tt7235806,Dead Grid,2017,,7.3,6,Seth Marrotte,,105.0,"Infinity Cyber Arms created a computer virus that caused a major EMP and killed 90% of the population of New England. Vincent, John, and Tom must stop this company from destroying the world. Only one person can stop them.","['Action', 'Sci-Fi']",0.0
tt7235806,Dead Grid,2017,,7.3,6,Jamie Farnsworth,,105.0,"Infinity Cyber Arms created a computer virus that caused a major EMP and killed 90% of the population of New England. Vincent, John, and Tom must stop this company from destroying the world. Only one person can stop them.","['Action', 'Sci-Fi']",0.0
tt7235930,Kaala Koothu,2018,,6.0,91,M. Nagarajan,,122.0,"Easwaran and Hari beat up a local mayor's son for harassing Hari's sister. However, hell breaks loose just when everything seems to go well.",['Action'],0.0
tt7235946,Class Acts,2018,,5.0,19,Steven Krasner,,64.0,The pranks begin when three high school slackers are given an assignment in their broadcasting class to graduate.,['Comedy'],0.0
